i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
0,5,1,2,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[0.0, 93.0], [349.0, 91.0], [465.0, 54.0], [497.0, 0.0], [552.0, 54.0], [807.0, 180.0], [852.0, 284.0], [852.0, 351.0], [797.0, 452.0], [707.0, 489.0], [523.0, 480.0], [445.0, 470.0], [313.0, 467.0], [255.0, 454.0], [184.0, 485.0], [116.0, 505.0], [68.0, 502.0], [3.0, 311.0], [0.0, 93.0]]","[[0.0, 0.0], [292.0, 10.0], [340.0, 13.0], [405.0, 204.0], [408.0, 422.0], [409.02739790403683, 662.4111095446215], [434.0, 730.0], [499.0, 921.0], [502.0, 1139.0], [496.02050399123493, 1172.537173266552], [519.9999999999999, 1242.9999999999998], [522.9999999999999, 1460.9999999999998], [227.9999999999999, 1508.9999999999998], [52.06921520604851, 1510.0081993397932], [26.0, 1554.0], [-269.0, 1602.0], [-370.0, 1583.0], [-425.0, 1529.0], [-679.9999999999999, 1403.0], [-724.9999999999999, 1299.0], [-735.9999999999999, 221.0], [-735.9999999999999, 154.0], [-680.9999999999999, 53.0], [-590.9999999999999, 16.0], [-298.9999999999999, 26.0], [-115.0, 35.0], [-105.22506393861893, 36.25319693094629], [-68.0, 19.999999999999996]]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[-240.41110954462147, 1.0273979040368464], [-67.58889045537853, 24.972602095963172]], [], [], [], [[-33.53717326655192, -5.979496008765066], [-70.46282673344786, 23.979496008764958]], [], [], [], [[-1.0081993397934748, -175.93078479395137], [-43.99180066020676, -26.069215206048508]], [], [], [], [[54.0, -55.0], [125.99999999999999, -254.9999999999999]], [], [], [], [], [], [], [], [], [[-1.2531969309462874, 9.77493606138107], [16.253196930946295, 37.22506393861893]], []]"
0,5,1,3,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[585.5, -173.5], [587.5, 175.5], [624.5, 291.5], [678.5, 323.5], [624.5, 378.5], [498.5, 633.5], [394.5, 678.5], [327.5, 678.5], [226.5, 623.5], [189.5, 533.5], [198.5, 349.5], [208.5, 271.5], [211.5, 139.5], [224.5, 81.5], [193.5, 10.5], [173.5, -57.5], [176.5, -105.5], [367.5, -170.5], [585.5, -173.5]]","[[0.0, 0.0], [67.0, 0.0], [359.0, 10.0], [460.0, 65.0], [497.0, 155.0], [499.0, 623.0], [591.0, 872.0], [582.0, 1056.0], [575.995057660626, 1102.838550247117], [611.9999999999998, 1193.9999999999995], [602.9999999999998, 1377.9999999999995], [596.6249999999998, 1427.7249999999995], [606.9999999999998, 1462.9999999999995], [603.9999999999998, 1510.9999999999995], [582.3642585551331, 1632.3482889733823], [581.6383311603649, 1650.2544980443286], [607.9999999999998, 1717.0], [627.9999999999998, 1785.0], [624.9999999999998, 1833.0], [433.99999999999994, 1898.0], [138.99999999999994, 1946.0], [-79.00000000000011, 1949.0], [-180.0000000000001, 1930.0], [-183.61282051282063, 1575.9435897435897], [-219.00000000000006, 1465.0], [-273.00000000000006, 1433.0], [-284.00000000000006, 355.0], [-230.00000000000006, 300.0], [-104.00000000000006, 45.0]]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[[], [], [], [], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [], [[-46.83855024711693, -6.0049423393739945], [-91.16144975288262, 36.00494233937378]], [], [], [[-49.72499999999991, -6.374999999999997], [-35.27500000000009, 10.375000000000002]], [], [], [[-121.34828897338275, -21.635741444866646], [-17.90620907094626, -0.7259273947681766]], [[-17.90620907094626, -0.7259273947681766], [-66.74550195567144, 26.361668839634834]], [], [], [], [], [], [], [], [[354.05641025641035, -3.6128205128205413], [110.94358974358965, -35.38717948717943]], [[110.94358974358965, -35.38717948717943], [31.999999999999996, -54.0]], [], [], [[55.0, 54.0], [255.0, 125.99999999999999]], []]"
0,5,2,0,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[852.0, 412.0], [503.0, 414.0], [387.0, 451.0], [355.0, 505.0], [300.0, 451.0], [45.0, 325.0], [0.0, 221.0], [0.0, 154.0], [55.0, 53.0], [145.0, 16.0], [329.0, 25.0], [407.0, 35.0], [539.0, 38.0], [597.0, 51.0], [668.0, 20.0], [736.0, 0.0], [784.0, 3.0], [849.0, 194.0], [852.0, 412.0]]","[[0.0, 0.0], [55.0, 54.0], [310.0, 180.0], [355.0, 284.0], [355.0, 351.0], [345.0, 643.0], [290.0, 744.0], [200.0, 781.0], [-268.0, 783.0], [-517.0, 875.0], [-701.0, 866.0], [-747.8385502471169, 859.995057660626], [-838.9999999999994, 895.9999999999998], [-1022.9999999999995, 886.9999999999998], [-1072.7249999999995, 880.6249999999998], [-1107.9999999999995, 890.9999999999998], [-1155.9999999999995, 887.9999999999998], [-1277.3482889733823, 866.3642585551331], [-1295.2544980443286, 865.6383311603649], [-1362.0, 891.9999999999998], [-1430.0, 911.9999999999998], [-1478.0, 908.9999999999998], [-1543.0, 718.0], [-1591.0, 423.0], [-1594.0, 204.99999999999994], [-1575.0, 103.99999999999994], [-1220.9435897435897, 100.38717948717942], [-1110.0, 65.0], [-1078.0, 11.0]]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[[], [[-54.0, 55.0], [-125.99999999999999, 255.0]], [], [], [], [], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [], [[6.0049423393739945, -46.83855024711693], [-36.00494233937378, -91.1614497528825]], [], [], [[6.374999999999997, -49.72499999999991], [-10.375000000000002, -35.27500000000009]], [], [], [[21.635741444866646, -121.34828897338275], [0.7259273947681766, -17.90620907094626]], [[0.7259273947681766, -17.90620907094626], [-26.361668839634834, -66.74550195567144]], [], [], [], [], [], [], [], [[3.6128205128205413, 354.05641025641035], [35.38717948717943, 110.94358974358965]], [[35.38717948717943, 110.94358974358965], [54.0, 31.999999999999996]], []]"
0,5,2,1,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[266.5, 678.5], [264.5, 329.5], [227.5, 213.5], [173.5, 181.5], [227.5, 126.5], [353.5, -128.5], [457.5, -173.5], [524.5, -173.5], [625.5, -118.5], [662.5, -28.5], [653.5, 155.5], [643.5, 233.5], [640.5, 365.5], [627.5, 423.5], [658.5, 494.5], [678.5, 562.5], [675.5, 610.5], [484.5, 675.5], [266.5, 678.5]]","[[0.0, 0.0], [2.0, 349.0], [39.0, 465.0], [93.0, 497.0], [83.0, 789.0], [29.0, 844.0], [-97.0, 1099.0], [-201.0, 1144.0], [-669.0, 1146.0], [-918.0, 1238.0], [-985.0, 1238.0], [-1114.0, 1215.0], [-1127.2370273794004, 1214.463363754889], [-1240.0, 1259.0], [-1307.0, 1259.0], [-1408.0, 1204.0], [-1445.0, 1114.0], [-1493.0, 819.0], [-1484.0, 635.0], [-1474.0, 557.0], [-1471.728707935189, 457.0631491483174], [-1509.0, 228.0], [-1506.0, 180.0], [-1487.0, 79.0], [-1296.0, 14.0], [-1078.0, 11.0]]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[[], [[-349.0, 2.0000000000000213], [-116.0, 37.00000000000001]], [[-116.0, 37.00000000000001], [-31.999999999999996, 54.0]], [], [], [[-55.0, -54.0], [-255.0, -125.99999999999999]], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [], [[22.999999999999993, -129.0], [0.5366362451109118, -13.237027379400388]], [[0.5366362451109118, -13.237027379400388], [-44.53663624511092, -112.76297262059961]], [], [], [], [], [], [], [[78.0, 9.999999999999995], [99.9368508516826, 2.271292064810944]], [[99.9368508516826, 2.271292064810944], [229.0631491483174, -37.271292064810964]], [], [], [], [], []]"
0,5,2,2,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[0.0, 93.0], [349.0, 91.0], [465.0, 54.0], [497.0, 0.0], [552.0, 54.0], [807.0, 180.0], [852.0, 284.0], [852.0, 351.0], [797.0, 452.0], [707.0, 489.0], [523.0, 480.0], [445.0, 470.0], [313.0, 467.0], [255.0, 454.0], [184.0, 485.0], [116.0, 505.0], [68.0, 502.0], [3.0, 311.0], [0.0, 93.0]]","[[0.0, 3.019806626980426e-14], [48.0, 3.0], [113.0, 194.0], [116.0, 412.0], [106.0, 704.0], [-243.0, 706.0], [-359.0, 743.0], [-391.0, 797.0], [-610.8361765120542, 797.9394708397951], [-611.0, 798.0], [-860.1579563429294, 799.4278392913635], [-1108.0, 891.0], [-1237.0, 868.0], [-1311.0, 865.0], [-1430.0, 912.0], [-1485.0, 858.0], [-1740.0, 732.0], [-1785.0, 628.0], [-1833.0, 333.0], [-1833.0, 266.0], [-1814.0, 165.0], [-1759.0, 64.0], [-1669.0, 27.0], [-1113.1141649048625, 21.3276955602537], [-1078.0, 11.00000000000003]]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[-2.0000000000000213, -349.0], [-37.00000000000001, -116.0]], [[-37.00000000000001, -116.0], [-54.0, -31.999999999999996]], [], [[-0.9394708397951624, -219.83617651205418], [-0.060529160204851, -0.16382348794581958]], [], [[-1.427839291363527, -249.15795634292942], [-91.5721607086365, -247.84204365707058]], [], [[22.999999999999993, -129.0], [2.9999999999999956, -74.0]], [[2.9999999999999956, -74.0], [-47.00000000000001, -119.0]], [], [[54.0, -55.0], [125.99999999999999, -255.0]], [], [], [], [], [], [], [], [[5.672304439746332, 555.8858350951375], [10.327695560253673, 35.11416490486249]], []]"
0,5,2,3,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[585.5, -173.5], [587.5, 175.5], [624.5, 291.5], [678.5, 323.5], [624.5, 378.5], [498.5, 633.5], [394.5, 678.5], [327.5, 678.5], [226.5, 623.5], [189.5, 533.5], [198.5, 349.5], [208.5, 271.5], [211.5, 139.5], [224.5, 81.5], [193.5, 10.5], [173.5, -57.5], [176.5, -105.5], [367.5, -170.5], [585.5, -173.5]]","[[0.0, 0.0], [67.0, 0.0], [168.0, 55.0], [205.0, 145.0], [195.0, 437.0], [186.0, 621.0], [184.7468030690537, 630.774936061381], [201.0, 668.0], [221.0, 736.0], [211.0, 1028.0], [208.0, 1076.0], [17.0, 1141.0], [-201.0, 1144.0], [-441.41110954462147, 1145.027397904037], [-509.0, 1170.0], [-700.0, 1235.0], [-918.0, 1238.0], [-951.5371732665519, 1232.0205039912348], [-1021.9999999999998, 1255.9999999999998], [-1239.9999999999998, 1258.9999999999998], [-1287.9999999999998, 963.9999999999998], [-1289.0081993397932, 788.0692152060484], [-1333.0, 761.9999999999999], [-1381.0, 466.9999999999999], [-1362.0, 365.9999999999999], [-1308.0, 310.9999999999999], [-1182.0, 56.0], [-1078.0, 11.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [], [[-9.774936061381027, -1.2531969309463016], [-37.22506393861897, 16.253196930946306]], [], [], [], [], [], [], [[-1.0273979040369032, -240.41110954462147], [-24.972602095963115, -67.58889045537853]], [], [], [], [[5.97949600876518, -33.53717326655192], [-23.979496008764958, -70.46282673344786]], [], [], [], [[175.93078479395137, -1.0081993397934748], [26.069215206048508, -43.99180066020676]], [], [], [], [[55.0, 54.0], [254.9999999999999, 125.99999999999999]], [], []]"
0,5,3,0,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[852.0, 412.0], [503.0, 414.0], [387.0, 451.0], [355.0, 505.0], [300.0, 451.0], [45.0, 325.0], [0.0, 221.0], [0.0, 154.0], [55.0, 53.0], [145.0, 16.0], [329.0, 25.0], [407.0, 35.0], [539.0, 38.0], [597.0, 51.0], [668.0, 20.0], [736.0, 0.0], [784.0, 3.0], [849.0, 194.0], [852.0, 412.0]]","[[0.0, 0.0], [101.0, 19.0], [156.0, 73.0], [411.0, 199.0], [456.0, 303.0], [467.0, 1381.0], [467.0, 1448.0], [412.0, 1549.0], [322.0, 1586.0], [30.0, 1576.0], [-154.0, 1567.0], [-163.77493606138108, 1565.7468030690536], [-201.0, 1582.0], [-269.0, 1602.0], [-561.0, 1592.0], [-609.0, 1589.0], [-674.0, 1398.0], [-677.0, 1180.0], [-678.0273979040369, 939.5888904553785], [-703.0, 872.0], [-768.0, 681.0], [-771.0, 463.0], [-765.0205039912349, 429.4628267334481], [-789.0, 359.0], [-792.0, 141.0], [-497.0, 93.0], [-321.06921520604834, 91.99180066020658], [-295.0, 48.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-54.0, 55.0], [-125.99999999999999, 255.0]], [], [], [], [], [], [], [], [], [[1.2531969309463868, -9.774936061381084], [-16.25319693094639, -37.225063938618916]], [], [], [], [], [], [], [[240.41110954462147, -1.0273979040369032], [67.58889045537853, -24.972602095963115]], [], [], [], [[33.53717326655192, 5.979496008765066], [70.46282673344808, -23.97949600876507]], [], [], [], [[1.0081993397934321, 175.93078479395166], [43.99180066020658, 26.069215206048337]], []]"
0,5,3,1,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[266.5, 678.5], [264.5, 329.5], [227.5, 213.5], [173.5, 181.5], [227.5, 126.5], [353.5, -128.5], [457.5, -173.5], [524.5, -173.5], [625.5, -118.5], [662.5, -28.5], [653.5, 155.5], [643.5, 233.5], [640.5, 365.5], [627.5, 423.5], [658.5, 494.5], [678.5, 562.5], [675.5, 610.5], [484.5, 675.5], [266.5, 678.5]]","[[2.2737367544323206e-13, 5.258016244624741e-13], [101.0, 19.0], [104.61282051282052, 373.05641025641023], [140.0, 484.0], [194.0, 516.0], [205.0, 1594.0], [151.0, 1649.0], [25.0, 1904.0], [-79.0, 1949.0], [-146.0, 1949.0], [-438.0, 1939.0], [-539.0, 1884.0], [-576.0, 1794.0], [-578.0, 1326.0], [-670.0, 1077.0], [-661.0, 893.0], [-654.995057660626, 846.1614497528831], [-690.9999999999995, 755.0000000000013], [-681.9999999999995, 571.0000000000013], [-675.6249999999995, 521.2750000000016], [-686.0, 486.0], [-683.0, 438.0], [-661.3642585551331, 316.651711026616], [-660.638331160365, 298.74550195567144], [-686.9999999999998, 232.00000000000057], [-706.9999999999998, 164.00000000000057], [-703.9999999999998, 116.00000000000057], [-512.9999999999998, 51.000000000000526], [-217.99999999999977, 3.000000000000526]]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[[], [], [[-354.05641025641023, 3.6128205128205413], [-110.94358974358977, 35.38717948717949]], [[-110.94358974358977, 35.38717948717949], [-31.999999999999996, 54.0]], [], [], [[-55.0, -54.0], [-255.0, -125.99999999999999]], [], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [], [[46.83855024711693, 6.0049423393739945], [91.16144975288182, -36.00494233937355]], [], [], [[49.72499999999968, 6.374999999999997], [35.27500000000157, -10.375000000000457]], [], [], [[121.348288973384, 21.635741444866873], [17.906209070944556, 0.7259273947680629]], [[17.906209070944556, 0.7259273947680629], [66.74550195567087, -26.36166883963472]], [], [], [], [], []]"
0,5,3,2,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[0.0, 93.0], [349.0, 91.0], [465.0, 54.0], [497.0, 0.0], [552.0, 54.0], [807.0, 180.0], [852.0, 284.0], [852.0, 351.0], [797.0, 452.0], [707.0, 489.0], [523.0, 480.0], [445.0, 470.0], [313.0, 467.0], [255.0, 454.0], [184.0, 485.0], [116.0, 505.0], [68.0, 502.0], [3.0, 311.0], [0.0, 93.0]]","[[0.0, 0.0], [48.0, 3.0], [149.0, 22.0], [214.0, 213.0], [217.0, 431.0], [228.0, 1509.0], [-121.0, 1511.0], [-237.0, 1548.0], [-269.0, 1602.0], [-561.0, 1592.0], [-616.0, 1538.0], [-871.0, 1412.0], [-916.0, 1308.0], [-918.0, 840.0], [-1010.0, 591.0], [-1010.0, 524.0], [-987.0, 395.0], [-986.4633637548892, 381.7629726205997], [-1030.9999999999998, 269.00000000000057], [-1030.9999999999998, 202.00000000000057], [-975.9999999999998, 101.00000000000057], [-885.9999999999998, 64.00000000000057], [-590.9999999999998, 16.00000000000057], [-406.9999999999998, 25.00000000000057], [-328.9999999999998, 35.00000000000057], [-229.06314914832043, 37.27129206481146]]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[[], [], [], [], [], [], [[-2.0000000000000213, -349.0], [-37.00000000000001, -116.0]], [[-37.00000000000001, -116.0], [-54.0, -31.999999999999996]], [], [], [[54.0, -55.0], [125.99999999999999, -255.0]], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [], [[129.0, 22.999999999999993], [13.237027379400274, 0.5366362451107981]], [[13.237027379400274, 0.5366362451107981], [112.76297262059916, -44.53663624511058]], [], [], [], [], [], [], [[-9.999999999999995, 78.0], [-2.271292064810887, 99.93685085167934]], [[-2.271292064810887, 99.93685085167934], [37.271292064811476, 229.06314914832043]]]"
0,5,3,3,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[585.5, -173.5], [587.5, 175.5], [624.5, 291.5], [678.5, 323.5], [624.5, 378.5], [498.5, 633.5], [394.5, 678.5], [327.5, 678.5], [226.5, 623.5], [189.5, 533.5], [198.5, 349.5], [208.5, 271.5], [211.5, 139.5], [224.5, 81.5], [193.5, 10.5], [173.5, -57.5], [176.5, -105.5], [367.5, -170.5], [585.5, -173.5]]","[[0.0, 0.0], [67.0, 0.0], [168.0, 19.0], [269.0, 74.0], [306.0, 164.0], [311.6723044397463, 719.8858350951374], [322.0, 755.0], [333.0, 1833.0], [330.0, 1881.0], [139.0, 1946.0], [-79.0, 1949.0], [-371.0, 1939.0], [-373.0, 1590.0], [-410.0, 1474.0], [-464.0, 1442.0], [-464.9394708397951, 1222.1638234879458], [-465.0, 1222.0], [-466.4278392913635, 972.8420436570706], [-558.0, 725.0], [-535.0, 596.0], [-532.0, 522.0], [-579.0, 403.0], [-525.0, 348.0], [-399.0, 93.0], [-295.0, 48.0]]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[[], [], [], [], [], [[-555.8858350951374, 5.6723044397463465], [-35.114164904862605, 10.327695560253689]], [], [], [], [], [], [], [[349.0, -2.0000000000000213], [116.0, -37.00000000000001]], [[116.0, -37.00000000000001], [31.999999999999996, -54.0]], [], [[219.83617651205418, -0.9394708397951056], [0.16382348794581958, -0.060529160204907846]], [], [[249.15795634292942, -1.427839291363527], [247.84204365707058, -91.5721607086365]], [], [[129.0, 22.999999999999993], [74.0, 2.9999999999999956]], [[74.0, 2.9999999999999956], [119.0, -47.00000000000001]], [], [[55.0, 54.0], [255.0, 125.99999999999999]], [], []]"
0,6,0,0,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[0.0, 232.0], [827.0, 0.0], [894.0, 20.0], [975.0, 258.0], [1097.0, 260.0], [1003.0, 500.0], [884.0, 463.0], [845.0, 453.0], [761.0, 490.0], [732.0, 547.0], [694.0, 544.0], [616.0, 477.0], [539.0, 414.0], [0.0, 426.0], [0.0, 232.0]]","[[0.0, 0.0], [38.0, 3.0], [116.0, 70.0], [193.0, 133.0], [732.0, 121.0], [780.0, 416.0], [780.0, 610.0], [761.0, 711.0], [-66.0, 943.0], [-1144.0, 954.0], [-1211.0, 934.0], [-1292.0, 696.0], [-1414.0, 694.0], [-1404.0, 402.0], [-1310.0, 162.0], [-1062.373882335262, 160.9417687279285], [-1039.0, 115.0], [-716.4761032003383, 113.6216927487194], [-593.0, 68.00000000000001], [-496.00988917306057, 85.29281045751635], [-322.0, 21.0], [-283.99999999999994, 24.0], [-165.59467680608358, 45.111026615969585], [-119.0, 47.0]]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]","[[], [], [[-67.0, 78.0], [-62.99999999999999, 77.0]], [[-62.99999999999999, 77.0], [12.000000000000034, 539.0]], [], [], [], [], [], [], [], [[238.0, -81.00000000000001], [1.9999999999999925, -122.0]], [], [], [], [[1.0582312720715246, 247.6261176647381], [45.94176872792849, 23.373882335261893]], [], [[1.3783072512806227, 322.52389679966166], [45.62169274871939, 123.47610320033834]], [], [[-17.29281045751633, 96.99011082693943], [64.29281045751637, 174.00988917306057]], [], [], [[-21.11102661596958, 118.40532319391636], [-1.8889733840304117, 46.594676806083584]], [[-1.8889733840304117, 46.594676806083584], [47.00000000000001, 119.0]]]"
0,6,0,1,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[590.0, -275.0], [822.0, 552.0], [802.0, 619.0], [564.0, 700.0], [562.0, 822.0], [322.0, 728.0], [359.0, 609.0], [369.0, 570.0], [332.0, 486.0], [275.0, 457.0], [278.0, 419.0], [345.0, 341.0], [408.0, 264.0], [396.0, -275.0], [590.0, -275.0]]","[[0.0, 0.0], [240.0, 94.0], [283.83271737016145, 363.3885755041172], [287.0, 365.0], [335.0, 660.0], [332.0, 698.0], [313.0, 799.0], [246.0, 877.0], [203.685731487056, 928.7174392935982], [214.0, 1392.0], [195.0, 1493.0], [-883.0, 1504.0], [-1077.0, 1504.0], [-1309.0, 677.0], [-1299.0, 385.0], [-1279.0, 318.0], [-1043.203767871182, 237.7500218385115], [-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0]]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[[], [], [[-269.3885755041172, 43.83271737016146], [-1.6114244958827724, 3.167282629838553]], [], [], [], [], [[-78.0, -67.0], [-51.717439293598204, -42.31426851294401]], [[-51.717439293598204, -42.31426851294401], [-463.2825607064018, 10.31426851294404]], [], [], [], [], [], [], [], [[80.24997816148853, 235.79623212881802], [122.75002183851149, 4.203767871181974]], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [[-22.999999999999993, 129.0], [-2.9999999999999956, 74.0]], [[-2.9999999999999956, 74.0], [47.00000000000001, 119.0]]]"
0,6,0,2,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[1097.0, 315.0], [270.0, 547.0], [203.0, 527.0], [122.0, 289.0], [0.0, 287.0], [94.0, 47.0], [213.0, 84.0], [252.0, 94.0], [336.0, 57.0], [365.0, 0.0], [403.0, 3.0], [481.0, 70.0], [558.0, 133.0], [1097.0, 121.0], [1097.0, 315.0]]","[[0.0, 0.0], [67.0, 20.0], [148.0, 258.0], [270.0, 260.0], [318.0, 555.0], [299.0, 656.0], [205.0, 896.0], [-43.37718193269751, 898.5344610401296], [-65.99999999999999, 943.0], [-1144.0, 954.0], [-1182.0, 951.0], [-1260.0, 884.0], [-1329.1534154535275, 827.4199328107502], [-1875.999999999998, 832.9999999999999], [-1875.999999999998, 639.0], [-1865.999999999998, 347.0], [-1038.9999999999977, 114.99999999999994], [-651.169544153682, 113.3426048895456], [-322.0, 21.0], [-193.0, 44.0], [-161.40999541961423, 45.28067586136699]]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]","[[], [], [[-238.0, 81.00000000000001], [-1.9999999999999925, 122.0]], [], [], [], [], [[-2.5344610401296146, -248.3771819326975], [-44.4655389598704, -22.62281806730247]], [], [], [], [[67.0, -78.0], [56.580067189249796, -69.15341545352749]], [[56.580067189249796, -69.15341545352749], [-5.580067189249723, -546.8465845464705]], [], [], [], [], [[1.6573951104543692, 387.8304558463158], [92.34260488954561, 329.16954415368195]], [], [[-22.999999999999993, 129.0], [-1.280675861366985, 31.590004580385767]], [[-1.280675861366985, 31.590004580385767], [45.280675861366994, 161.40999541961423]]]"
