i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
0,4,3,3,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[90.0, 90.0], [30.0, -30.0], [90.0, -30.0], [90.0, 90.0]]","[[0.0, 0.0], [40.0, 40.0], [100.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1]","[[], [], [], []]"
0,5,0,0,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 80.0], [140.0, 0.0], [140.0, 80.0], [0.0, 80.0]]","[[40.0, 0.0], [0.0, 40.0], [-140.0, 120.0], [-140.0, 0.0]]","[1, 1, 1, 1]","[[], [], [], []]"
0,5,0,1,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[30.0, -30.0], [110.0, 110.0], [30.0, 110.0], [30.0, -30.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 140.0], [80.0, 180.0], [0.0, 40.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,0,2,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[140.0, 0.0], [0.0, 80.0], [0.0, 0.0], [140.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [0.0, 120.0], [-140.0, 120.0], [-140.0, 80.0]]","[1, 1, 1, 1, 1, 1]","[[], [], [], [], [], []]"
0,5,0,3,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[110.0, 110.0], [30.0, -30.0], [110.0, -30.0], [110.0, 110.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 140.0], [80.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,1,0,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 80.0], [140.0, 0.0], [140.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [0.0, 40.0], [-140.0, 120.0], [-180.0, 80.0], [-180.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,1,1,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[30.0, -30.0], [110.0, 110.0], [30.0, 110.0], [30.0, -30.0]]","[[80.0, 0.0], [80.0, 180.0], [40.0, 140.0], [-40.0, 0.0]]","[1, 1, 1, 1]","[[], [], [], []]"
0,5,1,2,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[140.0, 0.0], [0.0, 80.0], [0.0, 0.0], [140.0, 0.0]]","[[0.0, 0.0], [0.0, 120.0], [-140.0, 120.0], [-180.0, 80.0], [-40.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,1,3,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[110.0, 110.0], [30.0, -30.0], [110.0, -30.0], [110.0, 110.0]]","[[0.0, 0.0], [80.0, 140.0], [80.0, 180.0], [0.0, 180.0], [-40.0, 140.0], [-40.0, 0.0]]","[1, 1, 1, 1, 1, 1]","[[], [], [], [], [], []]"
0,5,2,0,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[0.0, 80.0], [140.0, 0.0], [140.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [0.0, 40.0], [-140.0, 120.0], [-180.0, 120.0], [-180.0, 40.0], [-140.0, 0.0]]","[1, 1, 1, 1, 1, 1]","[[], [], [], [], [], []]"
0,5,2,1,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[30.0, -30.0], [110.0, 110.0], [30.0, 110.0], [30.0, -30.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 180.0], [40.0, 180.0], [-40.0, 40.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,2,2,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[140.0, 0.0], [0.0, 80.0], [0.0, 0.0], [140.0, 0.0]]","[[0.0, 0.0], [0.0, 120.0], [-180.0, 120.0], [-140.0, 80.0]]","[1, 1, 1, 1]","[[], [], [], []]"
0,5,2,3,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[110.0, 110.0], [30.0, -30.0], [110.0, -30.0], [110.0, 110.0]]","[[0.0, 0.0], [80.0, 140.0], [80.0, 180.0], [-40.0, 180.0], [-40.0, 40.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,3,0,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 80.0], [140.0, 0.0], [140.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 40.0], [-100.0, 120.0], [-140.0, 120.0], [-140.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,3,1,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[30.0, -30.0], [110.0, 110.0], [30.0, 110.0], [30.0, -30.0]]","[[0.0, 0.0], [80.0, 0.0], [120.0, 40.0], [120.0, 180.0], [80.0, 180.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1]","[[], [], [], [], [], []]"
0,5,3,2,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[140.0, 0.0], [0.0, 80.0], [0.0, 0.0], [140.0, 0.0]]","[[0.0, 0.0], [40.0, 40.0], [40.0, 120.0], [-140.0, 120.0], [-140.0, 80.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,5,3,3,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[110.0, 110.0], [30.0, -30.0], [110.0, -30.0], [110.0, 110.0]]","[[0.0, 0.0], [40.0, 40.0], [120.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1]","[[], [], [], []]"
0,6,0,0,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 60.0], [60.0, 60.0], [60.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [60.0, 140.0], [-40.0, 140.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
0,6,0,1,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[100.0, 0.0], [100.0, 100.0], [40.0, 100.0], [40.0, 60.0], [0.0, 60.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 40.0], [140.0, 40.0], [140.0, 100.0], [100.0, 140.0], [0.0, 140.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], []]"
0,6,0,2,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 60.0], [60.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,6,0,3,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 100.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 100.0], [0.0, 100.0]]","[[40.0, 0.0], [40.0, 100.0], [0.0, 140.0], [-60.0, 140.0], [-60.0, 100.0], [-100.0, 100.0], [-100.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
0,6,1,0,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 60.0], [60.0, 60.0], [60.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[60.0, 0.0], [60.0, 140.0], [-40.0, 140.0], [-80.0, 100.0], [-80.0, 40.0], [-40.0, 40.0], [-40.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]], []]"
0,6,1,1,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[100.0, 0.0], [100.0, 100.0], [40.0, 100.0], [40.0, 60.0], [0.0, 60.0], [0.0, 0.0], [100.0, 0.0]]","[[60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 140.0], [0.0, 140.0], [-40.0, 100.0], [-40.0, 0.0]]","[1, 0, 1, 1, 1, 1, 1]","[[], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], []]"
0,6,1,2,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[100.0, 0.0], [100.0, 100.0], [60.0, 100.0], [60.0, 140.0], [0.0, 140.0], [-40.0, 100.0], [-40.0, 0.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [], []]"
0,6,1,3,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 100.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [0.0, 140.0], [-60.0, 140.0], [-140.0, 60.0], [-140.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,6,2,0,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 60.0], [60.0, 60.0], [60.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 140.0], [-80.0, 140.0], [-80.0, 80.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,6,2,1,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[100.0, 0.0], [100.0, 100.0], [40.0, 100.0], [40.0, 60.0], [0.0, 60.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 140.0], [-40.0, 140.0], [-40.0, 40.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], []]"
0,6,2,2,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [60.0, 100.0], [60.0, 140.0], [-40.0, 140.0], [-40.0, 40.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], []]"
0,6,2,3,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[0.0, 100.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [0.0, 140.0], [-100.0, 140.0], [-100.0, 100.0], [-140.0, 100.0], [-140.0, 40.0], [-100.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], []]"
0,6,3,0,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 60.0], [60.0, 60.0], [60.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [100.0, 40.0], [100.0, 140.0], [-40.0, 140.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
0,6,3,1,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[100.0, 0.0], [100.0, 100.0], [40.0, 100.0], [40.0, 60.0], [0.0, 60.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [140.0, 80.0], [140.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
0,6,3,2,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [100.0, 0.0], [140.0, 40.0], [140.0, 100.0], [100.0, 100.0], [100.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], []]"
0,6,3,3,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 100.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [100.0, 40.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [40.0, 40.0], [40.0, 140.0], [-60.0, 140.0], [-60.0, 100.0], [-100.0, 100.0], [-100.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
0,7,0,0,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 20.0], [40.0, 20.0], [40.0, 80.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 120.0], [-40.0, 120.0], [-40.0, 60.0], [0.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]]]"
0,7,0,1,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 80.0], [60.0, 80.0], [60.0, 40.0], [0.0, 40.0], [0.0, 0.0], [80.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 120.0], [0.0, 120.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
0,7,0,2,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[80.0, 80.0], [0.0, 80.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [80.0, 0.0], [80.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 20.0], [80.0, 60.0], [80.0, 80.0], [40.0, 120.0], [0.0, 120.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-40.0, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], []]"
0,7,0,3,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 80.0], [0.0, 0.0], [20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 80.0], [0.0, 80.0]]","[[40.0, 0.0], [40.0, 80.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 80.0], [-80.0, 80.0], [-80.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], []]"
0,7,1,0,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 20.0], [40.0, 20.0], [40.0, 80.0], [0.0, 80.0], [0.0, 0.0]]","[[40.0, 0.0], [40.0, 120.0], [-40.0, 120.0], [-80.0, 80.0], [-80.0, 60.0], [-40.0, 60.0], [-40.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]], []]"
0,7,1,1,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 80.0], [60.0, 80.0], [60.0, 40.0], [0.0, 40.0], [0.0, 0.0], [80.0, 0.0]]","[[20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 120.0], [0.0, 120.0], [-40.0, 80.0], [-40.0, 0.0]]","[1, 0, 1, 1, 1, 1, 1]","[[], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], [], []]"
0,7,1,2,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[80.0, 80.0], [0.0, 80.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [80.0, 0.0], [80.0, 80.0]]","[[80.0, 0.0], [80.0, 60.0], [40.0, 60.0], [40.0, 120.0], [0.0, 120.0], [-40.0, 80.0], [-40.0, 0.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], [], [], []]"
0,7,1,3,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 80.0], [0.0, 0.0], [20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [0.0, 120.0], [-20.0, 120.0], [-60.0, 80.0], [-80.0, 80.0], [-120.0, 40.0], [-120.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -40.0], [-1.2246467991473533e-15, -20.0]], [], [], []]"
0,7,2,0,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 20.0], [40.0, 20.0], [40.0, 80.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 120.0], [-80.0, 120.0], [-80.0, 100.0], [-40.0, 60.0], [-40.0, 40.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[40.0, 40.0], [20.0, -1.2246467991473533e-15]], []]"
0,7,2,1,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[80.0, 0.0], [80.0, 80.0], [60.0, 80.0], [60.0, 40.0], [0.0, 40.0], [0.0, 0.0], [80.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 120.0], [-40.0, 120.0], [-40.0, 40.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
0,7,2,2,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[80.0, 80.0], [0.0, 80.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [80.0, 0.0], [80.0, 80.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 60.0], [40.0, 60.0], [40.0, 120.0], [-40.0, 120.0], [-40.0, 40.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], [], []]"
0,7,2,3,"[[0.0, 40.0], [-40.0, 40.0], [0.0, 0.0], [0.0, 40.0]]","[[0.0, 80.0], [0.0, 0.0], [20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [0.0, 120.0], [-60.0, 120.0], [-60.0, 80.0], [-120.0, 80.0], [-120.0, 40.0], [-80.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], [], []]"
0,7,3,0,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 20.0], [40.0, 20.0], [40.0, 80.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [80.0, 40.0], [80.0, 120.0], [-40.0, 120.0], [-40.0, 60.0], [0.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]]]"
0,7,3,1,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[80.0, 0.0], [80.0, 80.0], [60.0, 80.0], [60.0, 40.0], [0.0, 40.0], [0.0, 0.0], [80.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [60.0, 40.0], [80.0, 40.0], [120.0, 80.0], [120.0, 120.0], [0.0, 120.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 40.0], [1.2246467991473533e-15, 20.0]], [], [], [], []]"
0,7,3,2,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[80.0, 80.0], [0.0, 80.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [80.0, 0.0], [80.0, 80.0]]","[[0.0, 0.0], [80.0, 0.0], [120.0, 40.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], []]"
0,7,3,3,"[[0.0, 40.0], [0.0, 0.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 80.0], [0.0, 0.0], [20.0, 0.0], [20.0, 40.0], [80.0, 40.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 40.0], [40.0, 120.0], [-20.0, 120.0], [-20.0, 80.0], [-80.0, 80.0], [-80.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], []]"
0,8,0,0,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [80.0, 160.0], [-40.0, 160.0], [-40.0, 60.0], [0.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]]]"
0,8,0,1,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 40.0], [160.0, 40.0], [160.0, 120.0], [120.0, 160.0], [0.0, 160.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
0,8,0,2,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 60.0], [120.0, 100.0], [120.0, 120.0], [80.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-40.0, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], []]"
0,8,0,3,"[[0.0, 0.0], [40.0, 0.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[40.0, 0.0], [40.0, 120.0], [0.0, 160.0], [-60.0, 160.0], [-60.0, 120.0], [-120.0, 120.0], [-120.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], []]"
0,8,1,0,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 160.0], [-40.0, 160.0], [-80.0, 120.0], [-80.0, 60.0], [-40.0, 60.0], [-40.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]], []]"
0,8,1,1,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 160.0], [0.0, 160.0], [-40.0, 120.0], [-40.0, 0.0]]","[1, 0, 1, 1, 1, 1, 1]","[[], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], [], []]"
0,8,1,2,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[120.0, 0.0], [120.0, 100.0], [80.0, 100.0], [80.0, 160.0], [0.0, 160.0], [-40.0, 120.0], [-40.0, 0.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], [], [], []]"
0,8,1,3,"[[0.0, 0.0], [0.0, 40.0], [-40.0, 0.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [0.0, 160.0], [-60.0, 160.0], [-100.0, 120.0], [-120.0, 120.0], [-160.0, 80.0], [-160.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -40.0], [-1.2246467991473533e-15, -20.0]], [], [], []]"
